readTime,hpwhW_99240,hpwhW_99162,hpwhW_99155,hpwhW_99150,hpwhW_99149,hpwhW_99148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:30:00,0,5.932384,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:31:00,0,5.948005,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:32:00,0,5.828311,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:33:00,0,5.727701,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:34:00,0,5.89402,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:35:00,0,5.925063,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:36:00,0,5.884447,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:37:00,0,5.890024,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:38:00,0,5.867336,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:39:00,0,5.806772,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:40:00,0,5.84808,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:41:00,0,5.892252,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:42:00,0,5.997801,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:43:00,0,5.965975,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:44:00,0,5.905529,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:45:00,0,5.847884,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:46:00,0,5.928823,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:47:00,0,5.901791,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:48:00,0,5.849202,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:49:00,0,5.917546,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:50:00,0,5.806137,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:51:00,0,6.00982,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:52:00,0,5.853878,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:53:00,0,5.860609,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:54:00,0,5.907975,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:55:00,0,5.845683,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:56:00,0,5.890677,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:57:00,0,5.947282,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:58:00,0,6.048025,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 13:59:00,0,5.951333,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:00:00,0,5.9676,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:01:00,0,5.95483,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:02:00,0,5.991453,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:03:00,0,5.919974,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:04:00,0,5.76967,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:05:00,0,5.775665,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:06:00,0,5.851199,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:07:00,0,5.827483,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:08:00,0,5.801244,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:09:00,0,5.863182,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:10:00,0,5.815096,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:11:00,0,5.842779,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:12:00,0,5.804516,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:13:00,0,5.836745,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:14:00,0,6.002901,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:15:00,0,6.046554,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:16:00,0,6.060454,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:17:00,0,5.837423,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:18:00,0,5.87562,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:19:00,0,5.931776,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:20:00,0,5.938201,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:21:00,0,5.956416,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:22:00,0,5.975345,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:23:00,0,5.963597,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:24:00,0,5.925083,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:25:00,0,5.931287,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:26:00,0,5.970484,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:27:00,0,6.00594,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:28:00,0,5.998208,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:29:00,0,5.988111,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:30:00,0,6.006907,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:31:00,0,6.02206,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:32:00,0,6.045461,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:33:00,0,5.957742,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:34:00,0,6.022991,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:35:00,0,5.996805,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:36:00,0,6.001901,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:37:00,0,5.997047,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:38:00,0,6.029438,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:39:00,0,5.892654,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:40:00,0,6.072622,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:41:00,0,5.925928,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:42:00,0,5.984712,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:43:00,0,5.974458,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:44:00,4285.134,6.070076,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:45:00,4246.746,5.982871,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:46:00,4243.826,5.937691,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:47:00,4257.575,6.00312,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:48:00,4259.662,5.996072,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:49:00,0,6.064798,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:50:00,0,6.088106,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:51:00,0,6.072102,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:52:00,0,6.035439,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:53:00,0,5.875572,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:54:00,0,5.836249,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:55:00,0,5.84437,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:56:00,0,5.84647,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:57:00,0,5.826361,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:58:00,0,5.797138,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 14:59:00,0,5.860304,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:00:00,0,5.876274,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:01:00,0,5.786427,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:02:00,0,5.708477,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:03:00,0,5.993189,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:04:00,0,6.053341,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:05:00,0,6.039055,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:06:00,0,6.012916,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:07:00,0,6.063149,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:08:00,0,5.983543,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:09:00,0,6.064058,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:10:00,0,6.039085,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:11:00,0,6.052723,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:12:00,0,6.035975,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:13:00,0,6.035975,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:14:00,0,6.012913,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:15:00,0,6.04385,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:16:00,0,6.097281,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:17:00,0,5.988939,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:18:00,0,6.019722,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:19:00,0,6.0659,11.68701,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:20:00,0,6.063329,11.71281,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:21:00,0,6.026178,451.867,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:22:00,0,6.057478,449.7168,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:23:00,0,6.027269,440.7841,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:24:00,0,5.886012,447.5055,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:25:00,0,6.090136,443.4393,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:26:00,0,6.046906,448.306,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:27:00,0,6.051475,441.7095,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:28:00,0,6.094549,444.3607,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:29:00,0,6.005885,449.2095,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:30:00,0,6.031058,452.6981,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:31:00,0,5.989838,451.3433,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:32:00,0,6.011903,451.8759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:33:00,0,5.957309,453.9087,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:34:00,0,5.918593,451.9668,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:35:00,0,6.002691,455.016,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:36:00,0,5.95931,456.1927,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:37:00,0,6.007593,454.6601,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:38:00,0,6.012395,455.8373,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:39:00,0,5.998967,451.8853,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:40:00,0,5.967606,453.3654,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:41:00,0,6.003124,454.4887,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:42:00,0,5.747686,455.3179,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:43:00,0,5.797648,454.3535,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:44:00,0,5.755789,454.7533,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:45:00,0,5.815096,452.7454,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:46:00,0,5.837601,454.1621,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:47:00,0,5.743827,455.2476,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:48:00,0,5.781783,452.8461,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:49:00,0,5.807265,453.8422,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:50:00,0,5.824737,458.2064,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:51:00,0,5.817993,456.7759,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:52:00,0,6.064589,455.7415,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:53:00,0,6.040755,456.8404,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:54:00,0,5.960442,458.094,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:55:00,0,6.005799,458.5035,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:56:00,0,6.010622,455.7521,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:57:00,0,5.971212,455.9344,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:58:00,0,6.043659,457.2141,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 15:59:00,0,6.021563,457.4606,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:00:00,0,6.031963,456.301,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:01:00,0,6.062053,456.0942,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:02:00,0,6.066996,458.5335,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:03:00,0,6.075297,457.7521,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:04:00,0,6.110371,458.6409,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:05:00,0,6.046715,459.7677,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:06:00,0,6.067199,461.9575,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:07:00,0,6.02408,458.8705,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:08:00,0,5.984932,458.6249,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:09:00,0,5.990057,460.2633,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:10:00,0,6.00491,462.3176,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:11:00,0,6.065702,460.4488,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:12:00,0,5.955304,460.4558,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:13:00,0,5.963733,460.8319,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:14:00,0,5.950891,461.7542,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:15:00,0,5.95403,461.8807,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:16:00,0,5.959314,462.1174,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:17:00,0,5.992333,462.9186,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:18:00,0,6.002901,464.3219,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:19:00,0,5.946818,462.5928,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:20:00,0,6.003879,465.0038,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:21:00,0,6.002901,463.8734,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:22:00,0,5.971159,464.856,0,10.15871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:23:00,0,6.095778,466.7497,0,11.51797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:24:00,0,5.987831,468.1828,0,498.1716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:25:00,0,6.058217,464.7278,0,486.6761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:26:00,0,5.969778,467.2237,0,485.1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:27:00,0,6.073523,467.5942,0,491.3698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:28:00,0,5.99295,468.0804,0,490.3858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:29:00,0,6.047119,15.83859,0,486.9162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:30:00,0,6.003725,15.88391,0,483.2873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:31:00,0,5.752708,15.74709,0,496.4522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:32:00,0,5.875997,15.69382,0,500.1575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:33:00,0,5.759085,15.85539,0,501.0966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:34:00,0,5.96943,15.68989,0,503.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:35:00,0,5.907981,15.84146,0,506.8546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:36:00,0,5.931291,15.83237,0,505.337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:37:00,0,5.86427,15.7892,0,508.4903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:38:00,0,5.91794,15.70773,0,509.2281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:39:00,0,5.803271,0,0,509.9307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:40:00,0,5.811895,0,0,511.7194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:41:00,0,6.066569,0,0,509.6234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:42:00,0,6.045659,0,0,513.5042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:43:00,0,5.996982,0,0,513.0572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:44:00,0,6.038881,0,0,513.9579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:45:00,0,6.080047,0,0,515.1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:46:00,0,6.032834,0,0,513.3959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:47:00,0,6.014709,0,0,516.1202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:48:00,0,6.02821,0,0,514.3732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:49:00,0,6.104033,0,0,518.3594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:50:00,0,6.033168,0,0,517.039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:51:00,0,6.076445,0,0,519.7717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:52:00,0,6.052022,0,0,519.1422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:53:00,0,6.075528,0,0,519.1255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:54:00,0,6.101083,0,0,520.7199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:55:00,0,5.973578,0,0,521.1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:56:00,0,6.089524,0,0,521.1306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:57:00,0,6.049039,0,0,522.6273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:58:00,0,6.14451,0,0,522.9611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 16:59:00,0,6.033675,0,0,524.1301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:00:00,0,6.192677,0,0,525.0626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:01:00,0,6.10877,0,0,524.9387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:02:00,0,6.257397,0,0,527.5294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:03:00,0,6.125788,0,0,528.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:04:00,0,6.118755,0,0,527.3434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:05:00,0,6.251052,0,0,528.8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:06:00,0,6.200569,0,0,528.9651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:07:00,0,6.235916,0,0,526.8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:08:00,0,6.153974,0,0,536.0498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:09:00,0,6.054131,0,0,539.2649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:10:00,0,6.09586,0,0,543.9761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:11:00,0,6.173052,0,0,545.6783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:12:00,0,6.223823,0,0,548.1534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:13:00,0,6.10404,0,0,549.1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:14:00,0,6.075319,0,0,549.4977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:15:00,0,6.167848,0,0,553.3508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:16:00,0,6.20577,0,0,551.1568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:17:00,0,6.212142,0,0,555.3818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:18:00,0,6.0471,0,0,555.8434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:19:00,0,5.680734,0,0,555.4823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:20:00,0,5.779788,0,0,557.9434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:21:00,0,5.676188,0,0,556.1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:22:00,0,5.575652,0,0,14.99689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:23:00,0,5.75066,0,0,14.93198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:24:00,0,5.719203,11.8169,0,14.93172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12oct2011 17:25:00,0,5.644453,424.3234,0,14.87698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
